episode,reward
14542,-130.38009257845314
14543,-171.7137168273145
14544,-80.36904562486636
14545,-121.30257887412603
14546,42.200361461251504
14547,-124.30242486815824
14548,-139.2158838177092
14549,-73.95914748733205
14550,-63.282423292608684
14551,-34.218332560679116
14552,-185.1062095272951
14553,13.791812014262035
14554,-136.91621583387922
14555,-21.365987468682775
14556,-130.34326374729017
14557,-38.27017146446188
14558,-245.60356043736067
14559,-151.151847402133
14560,10.009372897149504
14561,-47.78689413117188
14562,-112.99481814647358
14563,29.981867144831995
14564,-114.0759081286437
14565,-24.75239581435288
14566,-119.05287961647369
14567,-173.24372532359803
14568,-240.61482536985733
14569,-96.7209724291027
14570,-114.94052817132467
14571,18.015850656411516
14572,-134.4460426540521
14573,-27.18516446844609
14574,-205.76450175083744
14575,-140.98246928094937
14576,-161.79365228095384
14577,-71.4196288232602
14578,-48.19486447249862
14579,-2.859822463067431
14580,-119.17877933984593
14581,48.76494767803001
14582,12.956489608532706
14583,21.175643324743618
14584,-103.7170165530332
14585,-40.33924442549552
14586,-114.56561675500231
14587,17.355875543311342
14588,-10.84621105488091
14589,-73.92447187321758
14590,-339.11011235677495
14591,-168.40357842368576
14592,-31.98255552467201
14593,-110.98201035577293
14594,-3.180417024578233
14595,9.730323349463035
14596,36.908661922290776
14597,-138.54747560977853
14598,-63.89567743998759
14599,-92.06696021645148
14600,-48.27785246147252
14601,-55.93074807880295
14602,-12.739209340503393
14603,-87.64715171266596
14604,250.12842427624392
14605,-63.07543211883734
14606,-137.46247378580688
14607,-163.4734539531919
14608,-147.17637512672124
14609,-46.47664284583601
14610,-141.36127051524437
14611,18.246478341735482
14612,0.08168223262192953
14613,-168.19663431460864
14614,-232.86373849853268
14615,-159.41113412221114
14616,-35.07539443892989
14617,265.1422064354865
14618,223.6652035645079
14619,-143.9235428730151
14620,-39.82135868413825
14621,-313.2172819523102
14622,-86.16179413359879
14623,-7.496740613517815
14624,-2.6579484600367778
14625,-140.62880987645636
14626,-169.07945438769713
14627,-104.35301294403784
14628,-3.5516072127327476
14629,-101.58906629543868
14630,282.98594671420597
14631,-101.97269104301144
14632,-86.93828625227718
14633,-141.47713698809923
14634,-134.6900644404882
14635,-30.50821851595836
14636,31.04444497372387
14637,-4.772311005261628
14638,7.920339368317244
14639,9.567147791356732
14640,-218.83611742842652
14641,-56.96305005256915
14642,-112.48711717142555
14643,-117.36260220839958
14644,18.879338052440175
14645,-111.27982148739017
14646,-45.97976260599859
14647,-89.73637628090822
14648,-150.12848127595447
14649,23.48610433554701
14650,-166.18764709045848
14651,27.972831782958266
14652,225.28492558883312
14653,-53.79730368906635
14654,12.016109459874656
14655,14.709867030260284
14656,-174.85834543423482
14657,-150.87941279706337
14658,6.1730733488243175
14659,-173.9489285521646
14660,-43.13906671735552
14661,-181.90109421281676
14662,26.05538593201925
14663,-141.69430350742624
14664,200.8222765946399
14665,-165.15668602673952
14666,-113.37063597661323
14667,-17.181170342817524
14668,-1.69416991777409
14669,-81.04985675254258
14670,-151.20761523338055
14671,-17.79522468565385
14672,-198.05832121479656
14673,-100.21858102073375
14674,-111.52994461491176
14675,-6.137357752293582
14676,-283.4827470681961
14677,-131.70457840942893
14678,13.335898044228955
14679,-110.64556243180542
14680,4.945813597981427
14681,-271.4278989341223
14682,-110.67727509472839
14683,-30.065295943218274
14684,-5.92723552599918
14685,-213.05244896744983
14686,36.99064052077776
14687,-170.79359033410717
14688,-160.34787244916228
14689,-49.53225623400998
14690,-169.32656718189912
14691,27.204366879046134
14692,-205.60491489955842
14693,-132.44077986254462
14694,-237.33641314903522
14695,-132.35679525257785
14696,-114.79223444061329
14697,-171.27026139960003
14698,-30.632042317562323
14699,26.876607644644224
14700,-115.63801017265324
14701,-74.40737369072482
14702,-148.2372879581132
14703,-233.8731839645427
14704,-116.30526825210536
14705,-86.25646692520701
14706,-120.89447984018344
14707,15.150087843926158
14708,-123.00900333951165
14709,-117.0285276556186
14710,-159.90747328933242
14711,-163.6841342964076
14712,-76.93653915624333
14713,-97.73084031341838
14714,-98.59671469361191
14715,-75.39240548846777
14716,-41.34951095347565
14717,-44.42231902412452
14718,-70.64107931588808
14719,-18.81083383314069
14720,-103.93848319144784
14721,-177.43185990791648
14722,-81.1091447915151
14723,-312.02706497519137
14724,33.13284132740074
14725,-29.105103818045336
14726,-60.29692591446472
14727,0.843658814503641
14728,-139.21246652915957
14729,-27.456833971243
14730,-97.26409492047271
14731,-0.9654782583804575
14732,-178.6945794062678
14733,-112.92627532031902
14734,-19.48555536159151
14735,-206.3275446405505
14736,-42.929259159872316
14737,-194.63789839866786
14738,-63.27337089541782
14739,-187.6238045685388
14740,20.167381567646217
14741,-157.64813007328632
14742,-0.7500436767254115
14743,28.555653893260796
14744,-126.1915657125179
14745,-14.843299172247427
14746,-79.139844530272
14747,-152.38315490512883
14748,25.870662040809236
14749,-10.075072703631733
14750,39.244225861956096
14751,-139.5065109342386
14752,-148.94582825546507
14753,39.669968934183544
14754,-101.07250988480389
14755,-182.46233014220962
14756,-126.9652065625787
14757,-170.06537299837441
14758,6.010357567600664
14759,-24.02214609014524
14760,24.68901930344734
14761,-88.7066236752402
14762,-170.3263373949763
14763,-32.4394574672731
14764,-101.74321752420985
14765,-191.37505825600985
14766,-2.481770075214314
14767,-55.80475201538302
14768,-233.51024538314667
14769,-76.35944851356969
14770,-172.32913947096563
14771,-138.20452337354345
14772,-170.52385588644108
14773,-10.702850236693692
14774,-56.93531349282617
14775,-49.37557031753896
14776,-67.11851721874956
14777,-32.88723990920779
14778,1.023764361660369
14779,-214.85889376560579
14780,-156.73907467735785
14781,-178.10117802730866
14782,-313.3778968117278
14783,-46.27204164029334
14784,-102.21052894016185
14785,36.447162385500576
14786,-159.19250562765225
14787,-124.2009873902769
14788,-166.1453756889096
14789,-17.539398850808766
14790,-20.342110734854202
14791,-97.34766506787955
14792,-199.85835245977708
14793,2.6051591287500884
14794,16.73249443702025
14795,-57.091162211298894
14796,-28.933843969830846
14797,-209.7292365582436
14798,-27.756725823130992
14799,-95.84609224583957
14800,-162.78649031801442
14801,-12.815196184168144
14802,39.73501905293162
14803,5.1861652889648155
14804,-128.41808340428753
14805,-253.56693885526494
14806,202.06224086145937
14807,-94.776030401986
14808,37.64908293081163
14809,-177.96903765704434
14810,10.223550383660466
14811,-34.63350403658933
14812,-82.92606522362716
14813,79.83142128592891
14814,-311.2145813806255
14815,-260.2022681979455
14816,-93.37703159092612
14817,-81.28523343957717
14818,247.83422211458833
14819,-63.49016329401121
14820,-129.53694941573215
14821,10.78398231178923
14822,-8.535468625614271
14823,-182.22636354964663
14824,21.5397543332528
14825,-277.2101848947781
14826,-177.19194335856776
14827,-56.67115451230835
14828,-108.30846458238318
14829,-271.9981014939942
14830,-92.25433087235146
14831,-162.94625419697647
14832,-87.77316835608752
14833,256.3060917297612
14834,-219.35254819779104
14835,-76.81835108631145
14836,-93.15879766225193
14837,-122.4223115994988
14838,-69.49285992669279
14839,-64.11375351467765
14840,-73.50936374192912
14841,-57.25751291881958
14842,13.78970349382368
14843,-282.91264082450994
14844,-151.96109536807901
14845,-128.7574418094878
14846,-239.7638280369497
14847,16.53117127426512
14848,-172.7124072433993
14849,-85.9423562711522
14850,-315.9566270794162
14851,-215.16909582408752
14852,-3.1045821177276736
14853,-136.4382950891619
14854,-385.63130514521833
14855,-124.81335028305374
14856,-156.14922734271806
14857,-241.82055139827273
14858,32.41540445146768
14859,-126.03339683664186
14860,-145.14431805814826
14861,-304.7760159511964
14862,-81.85720607301785
14863,12.74350312198095
14864,-71.06674000679712
14865,-138.3381885612691
14866,-373.504912699512
14867,-175.37778990411357
14868,-40.54612797939208
14869,16.301172383267428
14870,-76.64430268932522
14871,-309.3748578694033
14872,-47.153232089605694
14873,-143.36733254333203
14874,-266.8481047510431
14875,-137.65621386459256
14876,224.04268134321137
14877,-238.006771199957
14878,4.5663438210457485
14879,-150.23726073221297
14880,244.85167576596268
14881,-177.16857571910936
14882,-270.18621042242137
14883,252.53532404867488
14884,-173.49683931988952
14885,-108.12342383148992
14886,52.86156920520034
14887,-102.31157510079422
14888,-199.64354841689448
14889,-294.49816340797605
14890,-39.76448459281016
14891,-117.5460138015527
14892,-122.19272559380228
14893,-33.835256196140776
14894,-5.0245953204320415
14895,16.039964329349488
14896,-297.31654279685245
14897,-265.4659275342369
14898,-242.10347377903463
14899,36.864358470160255
14900,-141.41284178109498
14901,-19.275953256874317
14902,-67.88412806581711
14903,39.59459104076501
14904,-294.6851120051496
14905,-31.423031497651152
14906,-45.63942900497257
14907,17.344844328372503
14908,-343.6262203754493
14909,-267.8439989277658
14910,-6.036494183952797
14911,-501.53713468477184
14912,-71.0291609271558
14913,-97.39640816939918
14914,-144.80973053125302
14915,-261.53068373149335
14916,-382.4258539248021
14917,-269.75175424072063
14918,-71.96024096423297
14919,-174.74042207781505
14920,280.1720730755237
14921,-132.48757458356042
14922,-93.8070079847357
14923,-119.58391274910363
14924,-110.70388622866872
14925,-320.5260458906835
14926,-123.64564512749135
14927,41.8786839168753
14928,-33.35934812787819
14929,-157.50392055269697
14930,-40.989387614235895
14931,-69.46670379867983
14932,-121.251296998723
14933,-41.14761525899456
14934,-280.8082525570772
14935,242.8974750999867
14936,-100.84835105364941
14937,-21.66790484537158
14938,-146.76105002510351
14939,-305.1992023210672
14940,-301.32226172147557
14941,-295.7039403417433
14942,-40.58724397788676
14943,-218.2515172601528
14944,243.36475592037692
14945,-183.06830978428007
14946,-107.84912230457894
14947,-145.85114370881496
14948,-318.308612850605
14949,-472.103061165389
14950,-160.9460479362642
14951,-64.88625944953876
14952,184.1709087764375
14953,-18.40825440608026
14954,-78.5366488841768
14955,-167.17040128519014
14956,-136.5274068413658
14957,-297.3434541161178
14958,-325.6829766108694
14959,-254.89334504692872
14960,-302.87088590031533
14961,-275.6730328827695
14962,-284.66690640788045
14963,-193.56224786861424
14964,-348.9626158944251
14965,-288.9827330013733
14966,198.61050704103775
14967,-126.9159834062907
14968,-149.45361449939162
14969,-455.2922979873827
14970,-315.9601458860601
14971,-289.08890686057543
14972,-245.82032934878572
14973,-83.64836928042043
14974,-73.79087770215189
14975,-222.68233669694763
14976,-124.54299595613263
14977,-287.03890638250056
14978,-40.189944441229756
14979,-273.54657821836884
14980,-177.65873534230695
14981,-66.40841312860057
14982,-132.71222130868745
14983,-121.23280591358412
14984,244.75877347221154
14985,-190.3277606425877
14986,-123.99583636091995
14987,-274.6950110591976
14988,-274.83357168311113
14989,-56.45048104925709
14990,-122.74227138722387
14991,-253.18987803557692
14992,-157.41120337671157
14993,-131.11937615835
14994,-265.0885876453198
14995,-312.6676997445055
14996,-99.7065501209929
14997,-33.746383733723846
14998,244.61737412188776
14999,-118.1679893261999
15000,-101.85244092121619
15001,-37.13710892106755
15002,-74.98519236789261
15003,-133.42128340352292
15004,-312.7411349866476
15005,245.96782091660398
15006,-221.10372152322833
15007,258.6329293238599
15008,-150.83485445351658
15009,-254.66561994854945
15010,36.85157017010795
15011,-341.20994444936673
15012,-24.305957178415
15013,-352.8010727093075
15014,-306.60303480533935
15015,-81.03774077421616
15016,-146.55380640726503
15017,-50.24809990022753
15018,0.010694205295138204
15019,-179.0229608722368
15020,-176.80389685419632
15021,-87.01190776670164
15022,-318.8789650227317
15023,281.34382166282217
15024,-272.7439640316906
15025,-246.04456706935204
15026,-241.94841154198485
15027,-221.07546899339633
15028,-80.70851924389481
15029,-214.8781431748385
15030,-331.6882511814787
15031,-285.43549647481495
15032,-161.20432092975028
15033,-311.06894085008315
15034,-201.63694600926243
15035,-518.7192683765462
15036,-206.57085230280464
15037,-350.66096392307315
15038,241.80006032243338
15039,22.52502133678516
15040,-152.07577683629097
15041,-283.66216002997623
15042,-4.2927521423297605
15043,-28.55670444281283
15044,-135.61429970087107
15045,-28.861638214479356
15046,-292.80326250778035
15047,2.2696648794458696
15048,-399.1430875422843
15049,-93.009166739742
15050,246.38293431129603
15051,-192.3138406429545
15052,-130.72663717111627
15053,-284.59426356782467
15054,-25.07537162937301
15055,-51.70274514697067
15056,-118.23551212592909
15057,-308.53781565103515
15058,-348.77750692227914
15059,-166.09045246011885
15060,204.25815104207183
15061,-75.67420459282869
15062,-115.0244805945231
15063,-295.1715801751427
15064,-255.5648879369077
15065,-92.78810734892741
15066,-309.41750629746
15067,-148.4706852365581
15068,236.60851891638217
15069,-72.10506603065656
15070,-191.9085973131626
15071,-303.84146330387307
15072,-97.73408840846078
15073,-123.9575003573836
15074,-157.43006604605742
15075,-110.52880139330829
15076,-304.42056078805786
15077,-93.31796969966517
15078,-50.28344208414924
15079,-210.95002506802393
15080,-127.91185979351668
15081,232.50831095312896
15082,-312.4333631088915
15083,-322.86774095116976
15084,-200.74112594681787
15085,-255.34843482292405
15086,-170.8465965046938
15087,-49.18200919175797
15088,-155.25590621301683
15089,224.96436448585348
15090,-274.26421674630353
15091,-35.14963938551102
15092,-321.9999970703658
15093,-358.76332592985665
15094,-311.81062374042676
15095,3.580448007718431
15096,-248.11541854775373
15097,-373.60875408627794
15098,-302.190477096927
15099,-68.63297702312222
15100,-42.19283719981455
15101,-217.1295259687766
15102,-264.18194790338123
15103,-297.6315502176965
15104,-202.308867707408
15105,-19.004622614847733
15106,-340.5327612113467
15107,-131.6238634420434
15108,244.63497670976594
15109,-170.0555924068434
15110,-222.66685718646957
15111,-243.07311501036426
15112,-145.01396818812628
15113,-462.0735218500199
15114,-21.11475413705088
15115,-186.77491407198502
15116,-239.82020971146406
15117,-57.40247048211474
15118,-282.54518407091587
15119,-598.740007397661
15120,-324.0991674360839
15121,-355.9092524196734
15122,-310.189679916062
15123,-302.2078534108406
15124,-222.19911138702113
15125,-49.87204639820261
15126,-65.86697785122867
15127,-292.20116665078115
15128,-149.38685379084797
15129,-80.33005555028792
15130,-325.29013277137653
15131,27.71581440697844
15132,-129.16104602477952
15133,-496.6558183690599
15134,-88.49448625104722
15135,-167.75113410664986
15136,-607.7116659249695
15137,-313.6066545455391
15138,-339.5160358900288
15139,-75.29113021085833
15140,-312.83287027182325
15141,-126.49499910700581
15142,-279.6508589416359
15143,-322.49638479309317
15144,-323.94026899193045
15145,-151.39788760268914
15146,-315.961046260957
15147,230.09831646086795
15148,-287.96030563237684
15149,-168.44279445135794
15150,-187.63480709464483
15151,-78.59766875701979
15152,33.87878635785239
15153,-236.67987847789954
15154,-162.8003317403491
15155,-256.2242577566588
15156,-375.6106817363095
15157,-252.41076315573014
15158,-82.36289260180352
15159,-72.90004584766547
15160,-300.5578285167228
15161,-290.3326634430665
15162,-26.028467018509687
15163,-90.60394600607529
15164,-141.9928989003417
15165,-298.1547261543607
15166,-247.3625765166776
15167,-100.68507903892308
15168,-54.98240585409074
15169,-119.5550392829062
15170,-317.04912389260915
15171,-233.63318349687867
15172,-192.6008740968612
15173,-298.0959900593936
15174,-270.04029973407637
15175,-190.1649741119182
15176,-124.05972527365077
15177,-205.3045485337998
15178,-275.89033927726035
15179,-63.76664171271292
15180,-112.8965589957676
15181,-292.32193264804835
15182,-310.04156112029403
15183,-75.90678406537646
15184,-124.58810097049805
15185,-159.837975686264
15186,272.4740815139928
15187,-266.014829298317
15188,-55.51087100772358
15189,-467.08737164245287
15190,-218.0993288710548
15191,-144.50545826340488
15192,17.681783086113484
15193,-290.8004314031615
15194,-25.67278243616299
15195,-3.7383027674528364
15196,-370.1203945707468
15197,-77.69952246837218
15198,15.292232602809491
15199,-92.69999242860217
15200,-259.81416720436386
15201,-126.52133394283355
15202,-284.9039853927053
15203,-32.80367146610631
15204,-283.85904396730604
15205,-318.4052137272179
15206,-196.15337487290697
15207,7.740125561982339
15208,-322.0279407523342
15209,-299.6577691420566
15210,221.6540493025298
15211,-286.56298535309566
15212,-268.2770386031186
15213,-286.51879262335484
15214,-233.30247991359656
15215,-206.02661235394933
15216,-274.14635841138124
15217,261.2553168300112
15218,-270.261605601792
15219,-202.1696519476692
15220,-94.18150113957697
15221,-239.55845691737792
15222,-300.7307813055195
15223,-239.0294129908671
15224,-186.12732131992993
15225,-284.545805962968
15226,7.614605559220564
15227,-86.94204083370654
15228,-96.20037932683734
15229,-115.44221514322334
15230,-120.39102672517424
15231,272.4651096796136
15232,-114.06089003714119
15233,-101.39278782569276
15234,-75.41798950792051
15235,-301.0518606044865
15236,-328.2473351361316
15237,-246.2411843173709
15238,-306.6380134719048
15239,-145.68084976380572
15240,-173.91982713783833
15241,-67.41435327771433
15242,-31.370721313087756
15243,-393.10498240007615
15244,-23.479555577204877
15245,-17.09390270764618
15246,-39.946499458826835
15247,-140.19544315883948
15248,-152.85292109525713
15249,-283.13299860698226
15250,-162.2064958196117
15251,-237.71650085275033
15252,-281.48983640433744
15253,-14.570841185522468
15254,-349.7822012684231
15255,-106.31390418953758
15256,-208.4730762518135
15257,-27.09132633264933
15258,-205.93585596953363
15259,31.67814854083332
15260,-310.6496293460694
15261,-92.7605594585854
15262,-219.56451789370715
15263,-189.8078186334264
15264,-8.198352577160605
15265,-149.49732435018873
15266,-156.70203434177472
15267,-281.86868189956334
15268,-274.93765825799437
15269,-167.99212155177548
15270,-40.815043363803255
15271,-282.24799978201844
15272,-223.09598033590615
15273,-144.89255007390253
15274,-342.50906353316145
15275,-428.7075398554984
15276,-283.9199310413993
15277,245.7525794510544
15278,-117.3661875357423
15279,8.47587655779779
15280,-5.058965970102562
15281,45.34792494571744
15282,-209.01795243639617
15283,-295.62478037966173
15284,5.697756196254019
15285,-316.6588879174915
15286,197.23467286308608
15287,-299.7111756905829
15288,-137.76814913252423
15289,-227.93542848851746
15290,22.39158112784031
15291,-171.36979581940886
15292,-286.00771783425694
15293,245.8486346773375
15294,-305.0259665133627
15295,250.55377182581086
15296,226.38076707496288
15297,-277.0090288863002
15298,-375.60942035480366
15299,-22.4133947273493
15300,-240.88492934175144
15301,-251.11382091016895
15302,-302.45561887776
15303,-239.27306488334634
15304,-209.98583901043634
15305,-187.01039224554862
15306,-191.08288140421416
15307,-19.53460506627509
15308,-506.25038117189854
15309,-347.0565081962376
15310,16.253145316853903
15311,-300.9589982251928
15312,-164.81428219953602
15313,-19.475591584046086
15314,-196.72164756162607
15315,-277.2426432885373
15316,-81.77159754906651
15317,-300.8734684249681
15318,-217.57624833560672
15319,-94.6831955474299
15320,-257.379776613343
15321,-229.68386757977558
15322,-119.12684327292263
15323,-86.4821012730716
15324,-85.2800196435271
15325,-242.92856833064664
15326,-303.924485016963
15327,-188.3892858162432
15328,-270.37080902606556
15329,-227.01859886409127
15330,-161.02613971087712
15331,-326.73649984084403
15332,-316.7883722209133
15333,-129.98333030229486
15334,-303.4095415395518
15335,26.868734585283306
15336,-202.7733512726352
15337,-287.4375153292601
15338,251.68228444675412
15339,-256.13842792234226
15340,180.21633596476562
15341,8.126624977068289
15342,-258.76193515028456
15343,-65.58273108562818
15344,-319.4699038196893
15345,-178.41241065123847
15346,-356.0903643629413
15347,-283.90483461885776
15348,193.774691745092
15349,-256.98325532848605
15350,-231.68691998554604
15351,217.48008657843238
15352,-125.57089839308901
15353,-136.15442773536836
15354,-105.71972278335109
15355,-12.282539831345645
15356,-130.34908369918858
15357,-54.24405182411664
15358,-331.5248759148356
15359,-261.5149964023771
15360,-320.1560729627539
15361,-148.6571106548444
15362,-133.67434399677603
15363,-154.1077795721132
15364,-147.26933680852352
15365,-73.66932764864333
15366,-303.6756455529685
15367,-55.680954745408016
15368,-457.7757660584231
15369,-212.80968688440896
15370,244.69966081655843
15371,-284.1272369682215
15372,-312.2760826300028
15373,-333.31927184131587
15374,-374.9434816364016
15375,-47.953249894628954
15376,-489.87322257478866
15377,-207.3778699213991
15378,-157.25741119076488
15379,-240.16432990102246
15380,-148.9318386231522
15381,-243.25040141518227
15382,-226.88717042556638
15383,-7.017651348191464
15384,-565.6739166027928
15385,-177.88184276310858
15386,-63.72984604070115
15387,-291.65606350521364
15388,10.297241648372093
15389,-268.8050534408206
15390,-309.26941049726514
15391,-301.7426123312347
15392,-493.2014364505601
15393,-132.3073635987493
15394,-137.09652725324398
15395,-309.74614588302444
15396,-283.46234910557376
15397,-115.07360494297681
15398,-178.97629174140627
15399,-4.532932287559333
15400,-170.29724770702305
15401,-322.83924844405726
15402,-285.22072673103924
15403,-34.356482972509596
15404,-289.2316117811249
15405,-163.4080418508247
15406,-182.50041022482856
15407,-260.9752120026955
15408,-345.80992047527576
15409,-297.7108824885672
15410,-336.8610634431641
15411,-226.77962202409395
15412,-269.96575903925634
15413,-56.77417207017593
15414,-282.07332855855645
15415,-280.0878671350549
15416,-273.791759087774
15417,-15.099440970498037
15418,-198.4958182840175
15419,-201.167942688483
15420,5.683324085953558
15421,-117.58096542208654
15422,-207.82879872588612
15423,-240.93190966446875
15424,-365.3981291250054
15425,-181.95123632440044
15426,-292.2008442429071
15427,-265.6036482723915
15428,-145.24341270666042
15429,25.14966481370729
15430,-166.6740343726036
15431,-7.646405704747494
15432,-45.562725855519204
15433,-61.29040858981674
15434,-294.5030833499591
15435,-180.48194611259606
15436,-289.0643216771596
15437,-132.03549217482703
15438,-152.67378989344843
15439,-271.0312311662842
15440,-370.6800422675144
15441,-275.5074188452291
15442,-61.79316093468024
15443,-83.78276348409135
15444,-330.650827733259
15445,-5.131866017580819
15446,-121.49260139920271
15447,-563.346348550229
15448,-210.41171593184694
15449,-260.69749748463676
15450,-93.13938845526036
15451,-183.66109609347308
15452,-366.53649148360023
15453,-158.706435245492
15454,-290.8373198177524
15455,-240.09464856479136
15456,-418.26256731291966
15457,-273.7241636803762
15458,-44.514121039636976
15459,-38.15079264626628
15460,-277.0276247184747
15461,-121.53548930242381
15462,-291.9036493582822
15463,-256.62596479039416
15464,-288.0133974750379
15465,-67.10880820445777
15466,-101.80954742629872
15467,-307.01472756551857
15468,-262.62746376127893
15469,-321.9804212709197
15470,-376.2113650765594
15471,-168.4528089803157
15472,-171.44882176708435
15473,-87.79850304207385
15474,-30.7825200625508
15475,-200.32674706545959
15476,-105.46678965116001
15477,-200.02931378162876
15478,-162.16061953858707
15479,-274.9842107846756
15480,-31.26518069701808
15481,-245.28008113271406
15482,-99.34172026732051
15483,-47.82577076416143
15484,-49.450086289008624
15485,-313.1422853272628
15486,-102.24668828913647
15487,-282.64760080169424
15488,4.047384179863698
15489,-105.13787532275737
15490,-2.82647108875652
15491,-273.9283392279688
15492,-329.36521745394947
15493,-269.26742494148345
15494,-244.30264795708146
15495,-108.83545439057892
15496,-178.4305699155845
15497,-264.11075031202387
15498,-415.8839860946655
15499,41.45220592110377
15500,25.99692955335786
15501,-179.9531586366355
15502,-113.0942597647532
15503,-298.0060206156096
15504,-225.0032512734407
15505,-46.539548480303324
15506,-230.9572284524122
15507,-25.514642716838694
15508,-26.812329514391593
15509,256.23117035090604
15510,-235.675305289755
15511,-94.86857271984601
15512,-189.3331806439387
15513,-236.6803112145358
15514,-94.64113049074504
15515,255.99411906872595
15516,-34.917787958184064
15517,-266.9277966503166
15518,-176.54641358919577
15519,-289.9220813695672
15520,-265.1918547457793
15521,-10.875030473846408
15522,265.86008081535886
15523,-104.93714046268242
15524,-304.858874975155
15525,-29.43736551365633
15526,-237.256031591145
15527,-74.49538722430006
15528,-174.12051752123307
15529,48.768942544737286
15530,-250.44057416935286
15531,-122.34220984418593
15532,-265.1505170968708
15533,-136.96634230778983
15534,-95.08204387562489
15535,-119.47810940904486
15536,-171.62109597086527
15537,-91.75710838595072
15538,-234.18453340273436
15539,-46.49588141022363
15540,-337.621878630126
15541,-57.62594698052031
15542,-31.135661327872143
15543,-288.2706032194892
15544,-321.7417662983099
15545,-16.477842864249624
15546,-270.90169657869274
15547,-38.04174358800071
15548,-362.3739536301842
15549,165.15762811400222
15550,202.35802081239484
15551,-99.41306089522323
15552,-313.49098166636463
15553,-227.35864895557046
15554,-100.89867465690936
15555,-376.32127348328936
15556,-128.66202613686067
15557,-353.6258861574468
15558,-297.59998939295247
15559,-292.56192734677023
15560,-68.50593390010366
15561,227.37206699519854
15562,-33.0493918783428
15563,-265.15943706395444
15564,-82.26375992179794
15565,-37.584907691353976
15566,-241.62971312235996
15567,-44.09534956249908
15568,-335.9749519837661
15569,154.98956396282574
15570,-359.8608525269714
15571,-188.83374749973297
15572,-79.61046490491795
15573,1.6502331622369866
15574,-349.419166913165
15575,-307.11761919108335
15576,-117.43804488583277
15577,-227.55565041943356
15578,-350.66319225531686
15579,-241.08955731878203
15580,-163.24033620238754
15581,-154.5378048213189
15582,-212.86401969436358
15583,-183.33834953183992
15584,-155.94664199619808
15585,-199.15024451513483
15586,-203.1113293089437
15587,260.3738218924268
15588,-189.81585826323564
15589,-41.22884987692022
15590,-31.180783548396903
15591,-216.16146414620124
15592,-203.5408154738935
15593,-46.35601701654184
15594,-151.75073269498387
15595,-237.3254458528573
15596,-87.35386628669455
15597,-280.0645343024727
15598,-96.49875847847773
15599,-89.79513956381987
15600,51.67277999318998
15601,-154.9947506817557
15602,-259.77203137591925
15603,-164.35268024863734
15604,-71.00059812550636
15605,-95.55294671622289
15606,-152.9663636617349
15607,-399.0207245170314
15608,-48.82136081210017
15609,-371.54645119699904
15610,-82.817684280874
15611,-193.3641264458455
15612,34.94416327507952
15613,-322.7863893865793
15614,-87.97469382975646
15615,-57.67864065990378
15616,-4.373027776759415
15617,-305.01374417903503
15618,-303.35023561237307
15619,-55.53113883963619
15620,-15.065557722892237
15621,-35.25603487315858
15622,-134.80010049368016
15623,-207.8927764314362
15624,-84.13714356653712
15625,-87.53037865374863
15626,-83.43933610881318
15627,-163.2143505031288
15628,-294.3637142119809
15629,-258.31831000395835
15630,256.09957258127946
15631,-99.65220249319697
15632,-134.80658176313838
15633,268.55950404622985
15634,-291.86695285125455
15635,-62.733873304237896
15636,-100.2655746850473
15637,-142.07277112124086
15638,-48.53993830306247
15639,-603.0036747561712
15640,-175.51008522786287
15641,-83.50757249663913
15642,-105.63654155954329
15643,-220.89079658950027
15644,-118.02386146928188
15645,-142.36953305963397
15646,-76.68949636032848
15647,-101.73152744041697
15648,-30.341041253673083
15649,29.23476702260362
15650,57.21199657343061
15651,-150.39453904939487
15652,230.3014991855703
15653,-101.74814674121492
15654,-179.70207954443728
15655,-348.1136554519685
15656,-74.05730867441453
15657,35.00699042810564
15658,264.9201959038229
15659,-122.50262833052906
15660,-174.67832497221133
15661,-122.54637087375806
15662,254.42570929304082
15663,-257.51463446174625
15664,-101.86202822639812
15665,-214.99960967532138
15666,-105.90836038561514
15667,11.599735453206279
15668,-181.23383293679188
15669,-82.50709577705419
15670,53.19636464366897
15671,24.531291544246386
15672,-155.8293168738648
15673,-191.92139128354307
15674,-13.752373863230389
15675,-202.74496030854868
15676,29.123628241587
15677,-64.04897315780177
15678,-158.44959548672608
15679,-108.42154202761873
15680,152.7811531396315
15681,-66.80003285378109
15682,279.6419957616619
15683,-299.7312287031426
15684,-257.37128493351406
15685,255.54771892697696
15686,-78.34284253146821
15687,-153.0236034271967
15688,-21.09998581195083
15689,-222.24667999356376
15690,260.7790593815833
15691,-229.06125724820717
15692,-80.040906401395
15693,-232.27793538095176
15694,-268.65732961239985
15695,15.410012845241368
15696,-127.60317652546686
15697,-99.97917904650633
15698,-54.43846011529487
15699,-294.45294485993884
15700,-86.2169483999583
15701,256.4295058994245
15702,-274.6234838890437
15703,-139.52778220040634
15704,-281.97279114799267
15705,-122.67400034706947
15706,-48.269717303897565
15707,-100.20288240432234
15708,-267.0191823432787
15709,-133.49387073826057
15710,-136.82777101761155
15711,-88.07927229808467
15712,256.654053888604
15713,-20.764830657198644
15714,-120.65653237191309
15715,-167.42663771094675
15716,-125.36773998277826
15717,-109.18585873505305
15718,-119.93280186211919
15719,-145.0493267537259
15720,239.47970782558977
15721,-275.3881852775239
15722,-93.92438269175543
